event_id,client_id,visited
56,5507,false
57,5607,false
58,5707,false
59,5807,false
60,5907,false
61,6007,false
62,6107,false
63,6207,false
64,6307,false
65,6407,false
66,6507,false
67,6607,false
68,6707,false
69,6807,false
70,6907,false
71,7007,false
72,7107,false
73,7207,false
74,7307,false
75,7407,false
76,7507,false
77,7607,false
78,7707,false
79,7807,false
80,7907,false
81,8007,false
82,8107,false
83,8207,false
84,8307,false
85,8407,false
86,8507,false
87,8607,false
88,8707,false
89,8807,false
90,8907,false
91,9007,false
92,9107,false
93,9207,false
94,9307,false
95,9407,false
1,8,false
2,108,false
3,208,false
4,308,false
5,408,false
6,508,false
7,608,false
8,708,false
9,808,false
10,908,false
11,1008,false
12,1108,false
13,1208,false
14,1308,false
15,1408,false
16,1508,false
17,1608,false
18,1708,false
19,1808,false
20,1908,false
21,2008,false
22,2108,false
23,2208,false
24,2308,false
25,2408,false
26,2508,false
27,2608,false
28,2708,false
29,2808,false
30,2908,false
31,3008,false
32,3108,false
33,3208,false
34,3308,false
35,3408,false
36,3508,false
37,3608,false
38,3708,false
39,3808,false
40,3908,false
41,4008,false
42,4108,false
43,4208,false
44,4308,false
45,4408,false
46,4508,false
47,4608,false
48,4708,false
49,4808,false
50,4908,false
51,5008,false
52,5108,false
53,5208,false
54,5308,false
55,5408,false
56,5508,false
57,5608,false
58,5708,false
59,5808,false
60,5908,false
61,6008,false
62,6108,false
63,6208,false
64,6308,false
65,6408,false
66,6508,false
67,6608,false
68,6708,false
69,6808,false
70,6908,false
71,7008,false
72,7108,false
73,7208,false
74,7308,false
75,7408,false
76,7508,false
77,7608,false
78,7708,false
79,7808,false
80,7908,false
81,8008,false
82,8108,false
83,8208,false
84,8308,false
85,8408,false
86,8508,false
87,8608,false
88,8708,false
89,8808,false
90,8908,false
91,9008,false
92,9108,false
93,9208,false
94,9308,false
95,9408,false
1,9,false
2,109,false
3,209,false
4,309,false
5,409,false
6,509,false
7,609,false
8,709,false
9,809,false
10,909,false
11,1009,false
12,1109,false
13,1209,false
14,1309,false
15,1409,false
16,1509,false
17,1609,false
18,1709,false
19,1809,false
20,1909,false
21,2009,false
22,2109,false
23,2209,false
24,2309,false
25,2409,false
26,2509,false
27,2609,false
28,2709,false
29,2809,false
30,2909,false
31,3009,false
32,3109,false
33,3209,false
34,3309,false
35,3409,false
36,3509,false
37,3609,false
38,3709,false
39,3809,false
40,3909,false
41,4009,false
42,4109,false
43,4209,false
44,4309,false
45,4409,false
46,4509,false
47,4609,false
48,4709,false
49,4809,false
50,4909,false
51,5009,false
52,5109,false
53,5209,false
54,5309,false
55,5409,false
56,5509,false
57,5609,false
58,5709,false
59,5809,false
60,5909,false
61,6009,false
62,6109,false
63,6209,false
64,6309,false
65,6409,false
66,6509,false
67,6609,false
68,6709,false
69,6809,false
70,6909,false
71,7009,false
72,7109,false
73,7209,false
74,7309,false
75,7409,false
76,7509,false
77,7609,false
78,7709,false
79,7809,false
80,7909,false
81,8009,false
82,8109,false
83,8209,false
84,8309,false
85,8409,false
86,8509,false
87,8609,false
88,8709,false
89,8809,false
90,8909,false
91,9009,false
92,9109,false
93,9209,false
94,9309,false
95,9409,false
1,10,false
2,110,false
3,210,false
4,310,false
5,410,false
6,510,false
7,610,false
8,710,false
9,810,false
10,910,false
11,1010,false
12,1110,false
13,1210,false
14,1310,false
15,1410,false
16,1510,false
17,1610,false
18,1710,false
19,1810,false
20,1910,false
21,2010,false
22,2110,false
23,2210,false
24,2310,false
25,2410,false
26,2510,false
27,2610,false
28,2710,false
29,2810,false
30,2910,false
31,3010,false
32,3110,false
33,3210,false
34,3310,false
35,3410,false
36,3510,false
37,3610,false
38,3710,false
39,3810,false
40,3910,false
41,4010,false
42,4110,false
43,4210,false
44,4310,false
45,4410,false
46,4510,false
47,4610,false
48,4710,false
49,4810,false
50,4910,false
51,5010,false
52,5110,false
53,5210,false
54,5310,false
55,5410,false
56,5510,false
57,5610,false
58,5710,false
59,5810,false
60,5910,false
61,6010,false
62,6110,false
63,6210,false
64,6310,false
65,6410,false
66,6510,false
67,6610,false
68,6710,false
69,6810,false
70,6910,false
71,7010,false
72,7110,false
73,7210,false
74,7310,false
75,7410,false
76,7510,false
77,7610,false
78,7710,false
79,7810,false
80,7910,false
81,8010,false
82,8110,false
83,8210,false
84,8310,false
85,8410,false
86,8510,false
87,8610,false
88,8710,false
89,8810,false
90,8910,false
91,9010,false
92,9110,false
93,9210,false
94,9310,false
95,9410,false
1,11,false
2,111,false
3,211,false
4,311,false
5,411,false
6,511,false
7,611,false
8,711,false
9,811,false
10,911,false
11,1011,false
12,1111,false
13,1211,false
14,1311,false
15,1411,false
16,1511,false
17,1611,false
18,1711,false
19,1811,false
20,1911,false
21,2011,false
22,2111,false
23,2211,false
24,2311,false
25,2411,false
26,2511,false
27,2611,false
28,2711,false
29,2811,false
30,2911,false
31,3011,false
32,3111,false
33,3211,false
34,3311,false
35,3411,false
36,3511,false
37,3611,false
38,3711,false
39,3811,false
40,3911,false
41,4011,false
42,4111,false
43,4211,false
44,4311,false
45,4411,false
46,4511,false
47,4611,false
48,4711,false
49,4811,false
50,4911,false
51,5011,false
52,5111,false
53,5211,false
54,5311,false
55,5411,false
56,5511,false
57,5611,false
58,5711,false
59,5811,false
60,5911,false
61,6011,false
62,6111,false
63,6211,false
64,6311,false
65,6411,false
66,6511,false
67,6611,false
68,6711,false
69,6811,false
70,6911,false
71,7011,false
72,7111,false
73,7211,false
74,7311,false
75,7411,false
76,7511,false
77,7611,false
78,7711,false
79,7811,false
80,7911,false
81,8011,false
82,8111,false
83,8211,false
84,8311,false
85,8411,false
86,8511,false
87,8611,false
88,8711,false
89,8811,false
90,8911,false
91,9011,false
92,9111,false
93,9211,false
94,9311,false
95,9411,false
1,12,false
2,112,false
3,212,false
4,312,false
5,412,false
6,512,false
7,612,false
8,712,false
9,812,false
10,912,false
11,1012,false
12,1112,false
13,1212,false
14,1312,false
15,1412,false
16,1512,false
17,1612,false
18,1712,false
19,1812,false
20,1912,false
21,2012,false
22,2112,false
23,2212,false
24,2312,false
25,2412,false
26,2512,false
27,2612,false
28,2712,false
29,2812,false
30,2912,false
31,3012,false
32,3112,false
33,3212,false
34,3312,false
35,3412,false
36,3512,false
37,3612,false
38,3712,false
39,3812,false
40,3912,false
41,4012,false
42,4112,false
43,4212,false
44,4312,false
45,4412,false
46,4512,false
47,4612,false
48,4712,false
49,4812,false
50,4912,false
51,5012,false
52,5112,false
53,5212,false
54,5312,false
55,5412,false
56,5512,false
57,5612,false
58,5712,false
59,5812,false
60,5912,false
61,6012,false
62,6112,false
63,6212,false
64,6312,false
65,6412,false
66,6512,false
67,6612,false
68,6712,false
69,6812,false
70,6912,false
71,7012,false
72,7112,false
73,7212,false
74,7312,false
75,7412,false
76,7512,false
77,7612,false
78,7712,false
79,7812,false
80,7912,false
81,8012,false
82,8112,false
83,8212,false
84,8312,false
85,8412,false
86,8512,false
87,8612,false
88,8712,false
89,8812,false
90,8912,false
91,9012,false
92,9112,false
93,9212,false
94,9312,false
95,9412,false
1,13,false
2,113,false
3,213,false
4,313,false
5,413,false
6,513,false
7,613,false
8,713,false
9,813,false
10,913,false
11,1013,false
12,1113,false
13,1213,false
14,1313,false
15,1413,false
16,1513,false
17,1613,false
18,1713,false
19,1813,false
20,1913,false
21,2013,false
22,2113,false
23,2213,false
24,2313,false
25,2413,false
26,2513,false
27,2613,false
28,2713,false
29,2813,false
30,2913,false
31,3013,false
32,3113,false
33,3213,false
34,3313,false
35,3413,false
36,3513,false
37,3613,false
38,3713,false
39,3813,false
40,3913,false
41,4013,false
42,4113,false
43,4213,false
44,4313,false
45,4413,false
46,4513,false
47,4613,false
48,4713,false
49,4813,false
50,4913,false
51,5013,false
52,5113,false
53,5213,false
54,5313,false
55,5413,false
56,5513,false
57,5613,false
58,5713,false
59,5813,false
60,5913,false
61,6013,false
62,6113,false
63,6213,false
64,6313,false
65,6413,false
66,6513,false
67,6613,false
68,6713,false
69,6813,false
70,6913,false
71,7013,false
72,7113,false
73,7213,false
74,7313,false
75,7413,false
76,7513,false
77,7613,false
78,7713,false
79,7813,false
80,7913,false
81,8013,false
82,8113,false
83,8213,false
84,8313,false
85,8413,false
86,8513,false
87,8613,false
88,8713,false
89,8813,false
90,8913,false
91,9013,false
92,9113,false
93,9213,false
94,9313,false
95,9413,false
1,14,false
2,114,false
3,214,false
4,314,false
5,414,false
6,514,false
7,614,false
8,714,false
9,814,false
10,914,false
11,1014,false
12,1114,false
13,1214,false
14,1314,false
15,1414,false
16,1514,false
17,1614,false
18,1714,false
19,1814,false
20,1914,false
21,2014,false
22,2114,false
23,2214,false
24,2314,false
25,2414,false
26,2514,false
27,2614,false
28,2714,false
29,2814,false
30,2914,false
31,3014,false
32,3114,false
33,3214,false
34,3314,false
35,3414,false
36,3514,false
37,3614,false
38,3714,false
39,3814,false
40,3914,false
41,4014,false
42,4114,false
43,4214,false
44,4314,false
45,4414,false
46,4514,false
47,4614,false
48,4714,false
49,4814,false
50,4914,false
51,5014,false
52,5114,false
53,5214,false
54,5314,false
55,5414,false
56,5514,false
57,5614,false
58,5714,false
59,5814,false
60,5914,false
61,6014,false
62,6114,false
63,6214,false
64,6314,false
65,6414,false
66,6514,false
67,6614,false
68,6714,false
69,6814,false
70,6914,false
71,7014,false
72,7114,false
73,7214,false
74,7314,false
75,7414,false
76,7514,false
77,7614,false
78,7714,false
79,7814,false
80,7914,false
81,8014,false
82,8114,false
83,8214,false
84,8314,false
85,8414,false
86,8514,false
87,8614,false
88,8714,false
89,8814,false
90,8914,false
91,9014,false
92,9114,false
93,9214,false
94,9314,false
95,9414,false
1,15,false
2,115,false
3,215,false
4,315,false
5,415,false
6,515,false
7,615,false
8,715,false
9,815,false
10,915,false
11,1015,false
12,1115,false
13,1215,false
14,1315,false
15,1415,false
16,1515,false
17,1615,false
18,1715,false
19,1815,false
20,1915,false
21,2015,false
22,2115,false
23,2215,false
24,2315,false
25,2415,false
26,2515,false
27,2615,false
28,2715,false
29,2815,false
30,2915,false
31,3015,false
32,3115,false
33,3215,false
34,3315,false
35,3415,false
36,3515,false
37,3615,false
38,3715,false
39,3815,false
40,3915,false
41,4015,false
42,4115,false
43,4215,false
44,4315,false
45,4415,false
46,4515,false
47,4615,false
48,4715,false
49,4815,false
50,4915,false
51,5015,false
52,5115,false
53,5215,false
54,5315,false
55,5415,false
56,5515,false
57,5615,false
58,5715,false
59,5815,false
60,5915,false
61,6015,false
62,6115,false
63,6215,false
64,6315,false
65,6415,false
66,6515,false
67,6615,false
68,6715,false
69,6815,false
70,6915,false
71,7015,false
72,7115,false
73,7215,false
74,7315,false
75,7415,false
76,7515,false
77,7615,false
78,7715,false
79,7815,false
80,7915,false
81,8015,false
82,8115,false
83,8215,false
84,8315,false
85,8415,false
86,8515,false
87,8615,false
88,8715,false
89,8815,false
90,8915,false
91,9015,false
92,9115,false
93,9215,false
94,9315,false
95,9415,false
1,16,false
2,116,false
3,216,false
4,316,false
5,416,false
6,516,false
7,616,false
8,716,false
9,816,false
10,916,false
11,1016,false
12,1116,false
13,1216,false
14,1316,false
15,1416,false
16,1516,false
17,1616,false
18,1716,false
19,1816,false
20,1916,false
21,2016,false
22,2116,false
23,2216,false
24,2316,false
25,2416,false
26,2516,false
27,2616,false
28,2716,false
29,2816,false
30,2916,false
31,3016,false
32,3116,false
33,3216,false
34,3316,false
35,3416,false
36,3516,false
37,3616,false
38,3716,false
39,3816,false
40,3916,false
41,4016,false
42,4116,false
43,4216,false
44,4316,false
45,4416,false
46,4516,false
47,4616,false
48,4716,false
49,4816,false
50,4916,false
51,5016,false
52,5116,false
53,5216,false
54,5316,false
55,5416,false
56,5516,false
57,5616,false
58,5716,false
59,5816,false
60,5916,false
61,6016,false
62,6116,false
63,6216,false
64,6316,false
65,6416,false
66,6516,false
67,6616,false
68,6716,false
69,6816,false
70,6916,false
71,7016,false
72,7116,false
73,7216,false
74,7316,false
75,7416,false
76,7516,false
77,7616,false
78,7716,false
79,7816,false
80,7916,false
81,8016,false
82,8116,false
83,8216,false
84,8316,false
85,8416,false
86,8516,false
87,8616,false
88,8716,false
89,8816,false
90,8916,false
91,9016,false
92,9116,false
93,9216,false
94,9316,false
95,9416,false
1,17,false
2,117,false
3,217,false
4,317,false
5,417,false
6,517,false
7,617,false
8,717,false
9,817,false
10,917,false
11,1017,false
12,1117,false
13,1217,false
14,1317,false
15,1417,false
16,1517,false
17,1617,false
18,1717,false
19,1817,false
20,1917,false
21,2017,false
22,2117,false
23,2217,false
24,2317,false
25,2417,false
26,2517,false
27,2617,false
28,2717,false
29,2817,false
30,2917,false
31,3017,false
32,3117,false
33,3217,false
34,3317,false
35,3417,false
36,3517,false
37,3617,false
38,3717,false
39,3817,false
40,3917,false
41,4017,false
42,4117,false
43,4217,false
44,4317,false
45,4417,false
46,4517,false
47,4617,false
48,4717,false
49,4817,false
50,4917,false
51,5017,false
52,5117,false
53,5217,false
54,5317,false
55,5417,false
56,5517,false
57,5617,false
58,5717,false
59,5817,false
60,5917,false
61,6017,false
62,6117,false
63,6217,false
64,6317,false
65,6417,false
66,6517,false
67,6617,false
68,6717,false
69,6817,false
70,6917,false
71,7017,false
72,7117,false
73,7217,false
74,7317,false
75,7417,false
76,7517,false
77,7617,false
78,7717,false
79,7817,false
80,7917,false
81,8017,false
82,8117,false
83,8217,false
84,8317,false
85,8417,false
86,8517,false
87,8617,false
88,8717,false
89,8817,false
90,8917,false
91,9017,false
92,9117,false
93,9217,false
94,9317,false
95,9417,false
1,18,false
2,118,false
3,218,false
4,318,false
5,418,false
6,518,false
7,618,false
8,718,false
9,818,false
10,918,false
11,1018,false
12,1118,false
13,1218,false
14,1318,false
15,1418,false
16,1518,false
17,1618,false
18,1718,false
19,1818,false
20,1918,false
21,2018,false
22,2118,false
23,2218,false
24,2318,false
25,2418,false
26,2518,false
27,2618,false
28,2718,false
29,2818,false
30,2918,false
31,3018,false
32,3118,false
33,3218,false
34,3318,false
35,3418,false
36,3518,false
37,3618,false
38,3718,false
39,3818,false
40,3918,false
41,4018,false
42,4118,false
43,4218,false
44,4318,false
45,4418,false
46,4518,false
47,4618,false
48,4718,false
49,4818,false
50,4918,false
51,5018,false
52,5118,false
53,5218,false
54,5318,false
55,5418,false
56,5518,false
57,5618,false
58,5718,false
59,5818,false
60,5918,false
61,6018,false
62,6118,false
63,6218,false
64,6318,false
65,6418,false
66,6518,false
67,6618,false
68,6718,false
69,6818,false
70,6918,false
71,7018,false
72,7118,false
73,7218,false
74,7318,false
75,7418,false
76,7518,false
77,7618,false
78,7718,false
79,7818,false
80,7918,false
81,8018,false
82,8118,false
83,8218,false
84,8318,false
85,8418,false
86,8518,false
87,8618,false
88,8718,false
89,8818,false
90,8918,false
91,9018,false
92,9118,false
93,9218,false
94,9318,false
95,9418,false
1,19,false
2,119,false
3,219,false
4,319,false
5,419,false
6,519,false
7,619,false
8,719,false
9,819,false
10,919,false
11,1019,false
12,1119,false
13,1219,false
14,1319,false
15,1419,false
16,1519,false
17,1619,false
18,1719,false
19,1819,false
20,1919,false
21,2019,false
22,2119,false
23,2219,false
24,2319,false
25,2419,false
26,2519,false
27,2619,false
28,2719,false
29,2819,false
30,2919,false
31,3019,false
32,3119,false
33,3219,false
34,3319,false
35,3419,false
36,3519,false
37,3619,false
38,3719,false
39,3819,false
40,3919,false
41,4019,false
42,4119,false
43,4219,false
44,4319,false
45,4419,false
46,4519,false
47,4619,false
48,4719,false
49,4819,false
50,4919,false
51,5019,false
52,5119,false
53,5219,false
54,5319,false
55,5419,false
56,5519,false
57,5619,false
58,5719,false
59,5819,false
60,5919,false
61,6019,false
62,6119,false
63,6219,false
64,6319,false
65,6419,false
66,6519,false
67,6619,false
68,6719,false
69,6819,false
70,6919,false
71,7019,false
72,7119,false
73,7219,false
74,7319,false
75,7419,false
76,7519,false
77,7619,false
78,7719,false
79,7819,false
80,7919,false
81,8019,false
82,8119,false
83,8219,false
84,8319,false
85,8419,false
86,8519,false
87,8619,false
88,8719,false
89,8819,false
90,8919,false
91,9019,false
92,9119,false
93,9219,false
94,9319,false
95,9419,false
1,20,false
2,120,false
3,220,false
4,320,false
5,420,false
6,520,false
7,620,false
8,720,false
9,820,false
10,920,false
11,1020,false
12,1120,false
13,1220,false
14,1320,false
15,1420,false
16,1520,false
17,1620,false
18,1720,false
19,1820,false
20,1920,false
21,2020,false
22,2120,false
23,2220,false
24,2320,false
25,2420,false
26,2520,false
27,2620,false
28,2720,false
29,2820,false
30,2920,false
31,3020,false
32,3120,false
33,3220,false
34,3320,false
35,3420,false
36,3520,false
37,3620,false
38,3720,false
39,3820,false
40,3920,false
41,4020,false
42,4120,false
43,4220,false
44,4320,false
45,4420,false
46,4520,false
47,4620,false
48,4720,false
49,4820,false
50,4920,false
51,5020,false
52,5120,false
53,5220,false
54,5320,false
55,5420,false
56,5520,false
57,5620,false
58,5720,false
59,5820,false
60,5920,false
61,6020,false
62,6120,false
63,6220,false
64,6320,false
65,6420,false
66,6520,false
67,6620,false
68,6720,false
69,6820,false
70,6920,false
71,7020,false
72,7120,false
73,7220,false
74,7320,false
75,7420,false
76,7520,false
77,7620,false
78,7720,false
79,7820,false
80,7920,false
81,8020,false
82,8120,false
83,8220,false
84,8320,false
85,8420,false
86,8520,false
87,8620,false
88,8720,false
89,8820,false
90,8920,false
91,9020,false
92,9120,false
93,9220,false
94,9320,false
95,9420,false
1,21,false
2,121,false
3,221,false
4,321,false
5,421,false
6,521,false
7,621,false
8,721,false
9,821,false
10,921,false
11,1021,false
12,1121,false
13,1221,false
14,1321,false
15,1421,false
16,1521,false
17,1621,false
18,1721,false
19,1821,false
20,1921,false
21,2021,false
22,2121,false
23,2221,false
24,2321,false
25,2421,false
26,2521,false
27,2621,false
28,2721,false
29,2821,false
30,2921,false
31,3021,false
32,3121,false
33,3221,false
34,3321,false
35,3421,false
36,3521,false
37,3621,false
38,3721,false
39,3821,false
40,3921,false
41,4021,false
42,4121,false
43,4221,false
44,4321,false
45,4421,false
46,4521,false
47,4621,false
48,4721,false
49,4821,false
50,4921,false
51,5021,false
52,5121,false
53,5221,false
54,5321,false
55,5421,false
56,5521,false
57,5621,false
58,5721,false
59,5821,false
60,5921,false
61,6021,false
62,6121,false
63,6221,false
64,6321,false
65,6421,false
66,6521,false
67,6621,false
68,6721,false
69,6821,false
70,6921,false
71,7021,false
72,7121,false
73,7221,false
74,7321,false
75,7421,false
76,7521,false
77,7621,false
78,7721,false
79,7821,false
80,7921,false
81,8021,false
82,8121,false
83,8221,false
84,8321,false
85,8421,false
86,8521,false
87,8621,false
88,8721,false
89,8821,false
90,8921,false
91,9021,false
92,9121,false
93,9221,false
94,9321,false
95,9421,false
1,22,false
2,122,false
3,222,false
4,322,false
5,422,false
6,522,false
7,622,false
8,722,false
9,822,false
10,922,false
11,1022,false
12,1122,false
13,1222,false
14,1322,false
15,1422,false
16,1522,false
17,1622,false
18,1722,false
19,1822,false
20,1922,false
21,2022,false
22,2122,false
23,2222,false
24,2322,false
25,2422,false
26,2522,false
27,2622,false
28,2722,false
29,2822,false
30,2922,false
31,3022,false
32,3122,false
33,3222,false
34,3322,false
35,3422,false
36,3522,false
37,3622,false
38,3722,false
39,3822,false
40,3922,false
41,4022,false
42,4122,false
43,4222,false
44,4322,false
45,4422,false
46,4522,false
47,4622,false
48,4722,false
49,4822,false
50,4922,false
51,5022,false
52,5122,false
53,5222,false
54,5322,false
55,5422,false
56,5522,false
57,5622,false
58,5722,false
59,5822,false
60,5922,false
61,6022,false
62,6122,false
63,6222,false
64,6322,false
65,6422,false
66,6522,false
67,6622,false
68,6722,false
69,6822,false
70,6922,false
71,7022,false
72,7122,false
73,7222,false
74,7322,false
75,7422,false
76,7522,false
77,7622,false
78,7722,false
79,7822,false
80,7922,false
81,8022,false
82,8122,false
83,8222,false
84,8322,false
85,8422,false
86,8522,false
87,8622,false
88,8722,false
89,8822,false
90,8922,false
91,9022,false
92,9122,false
93,9222,false
94,9322,false
95,9422,false
1,23,false
2,123,false
3,223,false
4,323,false
5,423,false
6,523,false
7,623,false
8,723,false
9,823,false
10,923,false
11,1023,false
12,1123,false
13,1223,false
14,1323,false
15,1423,false
16,1523,false
17,1623,false
18,1723,false
19,1823,false
20,1923,false
21,2023,false
22,2123,false
23,2223,false
24,2323,false
25,2423,false
26,2523,false
27,2623,false
28,2723,false
29,2823,false
30,2923,false
31,3023,false
32,3123,false
33,3223,false
34,3323,false
35,3423,false
36,3523,false
37,3623,false
38,3723,false
39,3823,false
40,3923,false
41,4023,false
42,4123,false
43,4223,false
44,4323,false
45,4423,false
46,4523,false
47,4623,false
48,4723,false
49,4823,false
50,4923,false
51,5023,false
52,5123,false
53,5223,false
54,5323,false
55,5423,false
56,5523,false
57,5623,false
58,5723,false
59,5823,false
60,5923,false
61,6023,false
62,6123,false
63,6223,false
64,6323,false
65,6423,false
66,6523,false
67,6623,false
68,6723,false
69,6823,false
70,6923,false
71,7023,false
72,7123,false
73,7223,false
74,7323,false
75,7423,false
76,7523,false
77,7623,false
78,7723,false
79,7823,false
80,7923,false
81,8023,false
82,8123,false
83,8223,false
84,8323,false
85,8423,false
86,8523,false
87,8623,false
88,8723,false
89,8823,false
90,8923,false
91,9023,false
92,9123,false
93,9223,false
94,9323,false
95,9423,false
1,24,false
2,124,false
3,224,false
4,324,false
5,424,false
6,524,false
7,624,false
8,724,false
9,824,false
10,924,false
11,1024,false
12,1124,false
13,1224,false
14,1324,false
15,1424,false
16,1524,false
17,1624,false
18,1724,false
19,1824,false
20,1924,false
21,2024,false
22,2124,false
23,2224,false
24,2324,false
25,2424,false
26,2524,false
27,2624,false
28,2724,false
29,2824,false
30,2924,false
31,3024,false
32,3124,false
33,3224,false
34,3324,false
35,3424,false
36,3524,false
37,3624,false
38,3724,false
39,3824,false
40,3924,false
41,4024,false
42,4124,false
43,4224,false
44,4324,false
45,4424,false
46,4524,false
47,4624,false
48,4724,false
49,4824,false
50,4924,false
51,5024,false
52,5124,false
53,5224,false
54,5324,false
55,5424,false
56,5524,false
57,5624,false
58,5724,false
59,5824,false
60,5924,false
61,6024,false
62,6124,false
63,6224,false
64,6324,false
65,6424,false
66,6524,false
67,6624,false
68,6724,false
69,6824,false
70,6924,false
71,7024,false
72,7124,false
73,7224,false
74,7324,false
75,7424,false
76,7524,false
77,7624,false
78,7724,false
79,7824,false
80,7924,false
81,8024,false
82,8124,false
83,8224,false
84,8324,false
85,8424,false
86,8524,false
87,8624,false
88,8724,false
89,8824,false
90,8924,false
91,9024,false
92,9124,false
93,9224,false
94,9324,false
95,9424,false
1,25,false
2,125,false
3,225,false
4,325,false
5,425,false
6,525,false
7,625,false
8,725,false
9,825,false
10,925,false
11,1025,false
12,1125,false
13,1225,false
14,1325,false
15,1425,false
16,1525,false
17,1625,false
18,1725,false
19,1825,false
20,1925,false
21,2025,false
22,2125,false
23,2225,false
24,2325,false
25,2425,false
26,2525,false
27,2625,false
28,2725,false
29,2825,false
30,2925,false
31,3025,false
32,3125,false
33,3225,false
34,3325,false
35,3425,false
36,3525,false
37,3625,false
38,3725,false
39,3825,false
40,3925,false
41,4025,false
42,4125,false
43,4225,false
44,4325,false
45,4425,false
46,4525,false
47,4625,false
48,4725,false
49,4825,false
50,4925,false
51,5025,false
52,5125,false
53,5225,false
54,5325,false
55,5425,false
56,5525,false
57,5625,false
58,5725,false
59,5825,false
60,5925,false
61,6025,false
62,6125,false
63,6225,false
64,6325,false
65,6425,false
66,6525,false
67,6625,false
68,6725,false
69,6825,false
70,6925,false
71,7025,false
72,7125,false
73,7225,false
74,7325,false
75,7425,false
76,7525,false
77,7625,false
78,7725,false
79,7825,false
80,7925,false
81,8025,false
82,8125,false
83,8225,false
84,8325,false
85,8425,false
86,8525,false
87,8625,false
88,8725,false
89,8825,false
90,8925,false
91,9025,false
92,9125,false
93,9225,false
94,9325,false
95,9425,false
1,26,false
2,126,false
3,226,false
4,326,false
5,426,false
6,526,false
7,626,false
8,726,false
9,826,false
10,926,false
11,1026,false
12,1126,false
13,1226,false
14,1326,false
15,1426,false
16,1526,false
17,1626,false
18,1726,false
19,1826,false
20,1926,false
21,2026,false
22,2126,false
23,2226,false
24,2326,false
25,2426,false
26,2526,false
27,2626,false
28,2726,false
29,2826,false
30,2926,false
31,3026,false
32,3126,false
33,3226,false
34,3326,false
35,3426,false
36,3526,false
37,3626,false
38,3726,false
39,3826,false
40,3926,false
41,4026,false
42,4126,false
43,4226,false
44,4326,false
45,4426,false
46,4526,false
47,4626,false
48,4726,false
49,4826,false
50,4926,false
51,5026,false
52,5126,false
53,5226,false
54,5326,false
55,5426,false
56,5526,false
57,5626,false
58,5726,false
59,5826,false
60,5926,false
61,6026,false
62,6126,false
63,6226,false
64,6326,false
65,6426,false
66,6526,false
67,6626,false
68,6726,false
69,6826,false
70,6926,false
71,7026,false
72,7126,false
73,7226,false
74,7326,false
75,7426,false
76,7526,false
77,7626,false
78,7726,false
79,7826,false
80,7926,false
81,8026,false
82,8126,false
83,8226,false
84,8326,false
85,8426,false
86,8526,false
87,8626,false
88,8726,false
89,8826,false
90,8926,false
91,9026,false
92,9126,false
93,9226,false
94,9326,false
95,9426,false
1,27,false
2,127,false
3,227,false
4,327,false
5,427,false
6,527,false
7,627,false
8,727,false
9,827,false
10,927,false
11,1027,false
12,1127,false
13,1227,false
14,1327,false
15,1427,false
16,1527,false
17,1627,false
18,1727,false
19,1827,false
20,1927,false
21,2027,false
22,2127,false
23,2227,false
24,2327,false
25,2427,false
26,2527,false
27,2627,false
28,2727,false
29,2827,false
30,2927,false
31,3027,false
32,3127,false
33,3227,false
